<?xml version="1.0" encoding="utf-8"?>
<Catalog>
  <CatalogType>Bright Stars Catalog (from HEASARC)</CatalogType>
  <Description>Bright Star Catalog</Description>
  <VisualMagnitudeLimit>14.7</VisualMagnitudeLimit>
  <Epoch>2000.0</Epoch>
  <Author>Hoffleit, Warren</Author>
  <Date>2014-01-31 14:09:17</Date>
  <Source>http://heasarc.gsfc.nasa.gov/W3Browse/star-catalog/bsc5p.html</Source>
  <Comments>
    Catalog covers 88 Constellations and contains 9096 Objects.
    File was saved: Mon Jul 06 16:49:58 EDT 2015
    File was created and filtered by J. L. Lawrence
  </Comments>
  <DataFormatDescrip>
    The format for star catalogs requires that the objects in the catalog
    be sorted by constellation (i.e., constellation abbreviated name) and then by
    object name within the constellations. The data below, sorted by constellation
    and then by object name, is saved as comma delimited fields as follows:
    Name,RA,Decl,mV,Constellation,Alternate Name,Comment
    IMPORTANT NOTE: Because commas are used as field delimiters, commas must **NOT**
    be included in the Name, Alternate Name, or Comment fields!
  </DataFormatDescrip>
  <Data>
    HR 1673,5.145447,-4.456100,5.120000,Eri,68 Eri,
    HR 1679,5.152447,-8.754200,4.270000,Eri,69Lam Eri,
    HR 517,1.766947,-27.349200,6.390000,For,,
    HR 528,1.796613,-37.159700,6.320000,For,,
    HR 532,1.822080,-31.072800,6.340000,For,,
    HR 535,1.830220,-38.403900,6.370000,For,,
    HR 554,1.889780,-38.594700,6.100000,For,,
    HR 576,1.974080,-33.066700,6.350000,For,,
    HR 594,2.020753,-30.001700,5.350000,For,Pi For,
    HR 606,2.041140,-29.665000,6.420000,For,,
    HR 612,2.074833,-29.296900,4.690000,For,Nu For,
    HR 630,2.159667,-24.345800,6.480000,For,,
    HR 652,2.215140,-30.723900,5.280000,For,Mu For,
    HR 683,2.316253,-25.945600,6.340000,For,,
    HR 695,2.375720,-23.816400,5.200000,For,Kap For,
    HR 700,2.385140,-37.576400,6.530000,For,,
    HR 703,2.405587,-25.847500,6.440000,For,,
    HR 724,2.467140,-33.811100,5.140000,For,Phi For,
    HR 727,2.476500,-31.102500,6.110000,For,,
    HR 733,2.503833,-25.186400,6.510000,For,,
    HR 742,2.537447,-36.427500,6.300000,For,,
    HR 744,2.551947,-34.650000,5.900000,For,Lam1For,
    HR 749,2.564087,-28.232500,4.900000,For,Ome For,
    HR 767,2.602580,-30.044700,5.750000,For,Iot1For,
    HR 772,2.616280,-34.578300,5.790000,For,Lam2For,
    HR 777,2.638527,-30.194200,5.830000,For,Iot2For,
    HR 780,2.640220,-37.990600,6.490000,For,,
    HR 786,2.667360,-30.633900,6.520000,For,,
    HR 805,2.701833,-38.383900,6.010000,For,,
    HR 817,2.739027,-32.525000,6.220000,For,,
    HR 835,2.792693,-35.550800,6.510000,For,Eta1For,
    HR 841,2.818167,-32.405800,4.460000,For,Bet For,
    HR 844,2.830833,-24.560300,6.140000,For,Gam1For,
    HR 845,2.831720,-27.941700,5.390000,For,Gam2For,
    HR 848,2.837447,-35.843600,5.920000,For,Eta2For,
    HR 851,2.844553,-35.676100,5.470000,For,Eta3For,
    HR 858,2.865360,-30.814400,6.400000,For,,
    HR 863,2.892887,-38.436900,5.920000,For,Psi For,
    HR 884,2.953640,-29.855300,6.290000,For,,
    HR 893,2.959080,-38.191100,6.410000,For,,
    HR 900,2.985167,-28.906900,6.140000,For,,
    HR 901,2.993360,-25.274200,5.710000,For,Zet For,
    HR 903,2.993973,-32.507200,6.310000,For,,
    HR 914,3.027140,-28.091700,5.890000,For,Eps For,
    HR 943,3.130807,-27.831100,6.190000,For,,
    HR 963,3.201193,-28.986900,3.870000,For,Alp For,
    HR 970,3.217080,-35.943900,6.270000,For,,
    HR 974,3.227220,-29.804200,6.160000,For,,
    HR 980,3.250053,-26.100300,6.250000,For,,
    HR 990,3.269807,-30.827500,6.650000,For,,
    HR 993,3.300780,-28.796900,5.910000,For,,
    HR 1004,3.326333,-24.123100,5.610000,For,,
    HR 1013,3.345887,-26.606400,6.390000,For,,
    HR 1018,3.371193,-25.587800,6.350000,For,,
    HR 1031,3.395720,-32.707200,6.500000,For,,
    HR 1042,3.432167,-35.920800,6.390000,For,Chi1For,
    HR 1045,3.439587,-27.317500,5.930000,For,,
    HR 1054,3.459280,-35.681400,5.710000,For,Chi2For,
    HR 1058,3.469860,-35.853300,6.500000,For,Chi3For,
    HR 1082,3.531640,-25.614200,6.380000,For,,
    HR 1093,3.565780,-31.080300,6.200000,For,,
    HR 1095,3.575973,-31.874700,6.400000,For,,
    HR 1114,3.646580,-27.943100,6.010000,For,Tau For,
    HR 1134,3.704140,-31.938300,5.000000,For,Del For,
    HR 1171,3.774280,-29.338100,5.900000,For,Sig For,
    HR 1179,3.788920,-29.901900,6.550000,For,,
    HR 1184,3.798887,-30.167800,5.540000,For,Rho For,
    HR 2111,6.016780,27.572200,6.050000,Gem,,
    HR 2116,6.028220,22.400800,6.370000,Gem,,
    HR 2134,6.068667,23.263300,4.160000,Gem,1 Gem,
    HR 2169,6.159000,22.190000,5.930000,Gem,,
    HR 2173,6.162220,23.113300,5.750000,Gem,3 Gem,
    HR 2185,6.192307,24.420300,5.800000,Gem,5 Gem,
    HR 2190,6.197613,21.868600,6.560000,Gem,,
    HR 2197,6.205307,22.908300,6.390000,Gem,6 Gem,
    HR 2216,6.247947,22.506700,3.280000,Gem,7Eta Gem,
    HR 2230,6.271947,23.970000,6.080000,Gem,8 Gem,
    HR 2240,6.282973,23.740800,6.250000,Gem,9 Gem,
    HR 2277,6.357193,17.763600,6.350000,Gem,,
    HR 2286,6.382667,22.513600,2.880000,Gem,13Mu Gem,
    HR 2304,6.425807,23.326900,6.060000,Gem,,
    HR 2330,6.465720,20.496100,6.220000,Gem,16 Gem,
    HR 2339,6.482387,26.967800,6.470000,Gem,,
    HR 2340,6.474447,16.238300,6.230000,Gem,,
    HR 2343,6.482720,20.212200,4.150000,Gem,18Nu Gem,
    HR 2366,6.519473,16.938600,6.200000,Gem,,
    HR 2371,6.527053,15.903300,6.400000,Gem,19 Gem,
    HR 2391,6.560027,14.155300,5.530000,Gem,,
    HR 2417,6.624220,24.590800,6.440000,Gem,,
    HR 2421,6.628527,16.399200,1.930000,Gem,24Gam Gem,
    HR 2436,6.651473,22.030800,6.040000,Gem,,
    HR 2439,6.658720,24.600000,6.380000,Gem,,
    HR 2449,6.663220,12.983100,5.970000,Gem,,
    HR 2453,6.689167,28.196400,6.420000,Gem,25 Gem,
    HR 2457,6.689387,16.397500,6.280000,Gem,,
    HR 2466,6.706747,17.645300,5.210000,Gem,26 Gem,
    HR 2473,6.732193,25.131100,2.980000,Gem,27Eps Gem,
    HR 2478,6.733140,13.227800,4.490000,Gem,30 Gem,
    HR 2480,6.745973,28.970800,5.440000,Gem,28 Gem,
    HR 2484,6.754833,12.895600,3.360000,Gem,31Xi Gem,
    HR 2489,6.765053,12.693600,6.460000,Gem,32 Gem,
    HR 2499,6.789860,18.193300,6.200000,Gem,,
    HR 2512,6.828140,32.606700,5.710000,Gem,,
    HR 2519,6.830500,16.202800,5.850000,Gem,33 Gem,
    HR 2525,6.840413,13.413300,5.650000,Gem,35 Gem,
    HR 2529,6.859167,21.761100,5.270000,Gem,36 Gem,
    HR 2533,6.866667,23.601700,5.650000,Gem,,
    HR 2540,6.879807,33.961100,3.600000,Gem,34The Gem,
    HR 2564,6.910747,13.177800,4.650000,Gem,38 Gem,
    HR 2569,6.921833,25.375600,5.730000,Gem,37 Gem,
    HR 2586,6.950140,33.681100,5.890000,Gem,,
    HR 2597,6.957140,11.907500,6.270000,Gem,,
    HR 2601,6.979833,26.081100,6.100000,Gem,39 Gem,
    HR 2605,6.991080,25.914200,6.400000,Gem,40 Gem,
    HR 2615,7.004387,16.078900,5.680000,Gem,41 Gem,
    HR 2620,7.021447,32.414400,6.590000,Gem,,
    HR 2630,7.040220,24.215300,5.180000,Gem,42Ome Gem,
    HR 2631,7.040413,17.755600,5.940000,Gem,,
    HR 2632,7.038167,15.336100,5.740000,Gem,,
    HR 2635,7.042640,16.674200,5.820000,Gem,,
    HR 2643,7.058447,29.337200,5.930000,Gem,,
    HR 2649,7.060553,10.951700,5.130000,Gem,,
    HR 2650,7.068473,20.570300,3.790000,Gem,43Zet Gem,
    HR 2651,7.064333,12.594400,5.980000,Gem,,
    HR 2659,7.088447,22.637200,6.020000,Gem,44 Gem,
    HR 2660,7.103220,34.473900,5.550000,Gem,,
    HR 2665,7.122860,34.009400,5.910000,Gem,,
    HR 2669,7.123613,28.177200,6.480000,Gem,,
    HR 2671,7.122613,22.703600,7.680000,Gem,,
    HR 2673,7.137027,33.832200,6.280000,Gem,,
    HR 2684,7.139447,15.930800,5.440000,Gem,45 Gem,
    HR 2692,7.168527,21.246900,6.430000,Gem,,
    HR 2697,7.185667,30.245300,4.410000,Gem,46Tau Gem,
    HR 2700,7.189753,26.856700,5.780000,Gem,47 Gem,
    HR 2706,7.207333,24.128300,5.850000,Gem,48 Gem,
    HR 2711,7.213613,27.224700,6.430000,Gem,,
    HR 2717,7.222860,16.158900,5.000000,Gem,51 Gem,
    HR 2722,7.240720,24.710800,6.890000,Gem,,
    HR 2725,7.244973,24.885000,5.820000,Gem,52 Gem,
    HR 2738,7.265860,27.897500,5.710000,Gem,53 Gem,
    HR 2757,7.301140,30.955800,6.240000,Gem,,
    HR 2763,7.301553,16.540300,3.580000,Gem,54Lam Gem,
    HR 2777,7.335387,21.982200,3.530000,Gem,55Del Gem,
    HR 2780,7.335247,15.142800,6.450000,Gem,,
    HR 2795,7.365780,20.443600,5.100000,Gem,56 Gem,
    HR 2808,7.391253,25.050600,5.030000,Gem,57 Gem,
    HR 2810,7.391167,22.945300,6.020000,Gem,58 Gem,
    HR 2816,7.409280,27.638100,5.760000,Gem,59 Gem,
    HR 2817,7.407693,15.517200,6.410000,Gem,,
    HR 2821,7.428780,27.798100,3.790000,Gem,60Iot Gem,
    HR 2835,7.447280,21.535800,6.540000,Gem,,
    HR 2837,7.448973,20.257200,5.930000,Gem,61 Gem,
    HR 2846,7.462333,21.445000,5.220000,Gem,63 Gem,
    HR 2852,7.485193,31.784400,4.180000,Gem,62Rho Gem,
    HR 2857,7.489000,28.118100,5.050000,Gem,64 Gem,
    HR 2858,7.479807,15.109400,6.220000,Gem,,
    HR 2861,7.496860,27.916100,5.010000,Gem,65 Gem,
    HR 2877,7.530113,17.086100,5.420000,Gem,,
    HR 2879,7.547387,22.887800,6.540000,Gem,,
    HR 2886,7.560140,15.826700,5.250000,Gem,68 Gem,
    HR 2890,7.576667,31.888600,2.880000,Gem,66Alp Gem,
    HR 2891,7.576667,31.888300,1.980000,Gem,66Alp Gem,
    HR 2896,7.585747,30.961100,5.330000,Gem,,
    HR 2905,7.598693,26.895800,4.060000,Gem,69Ups Gem,
    HR 2924,7.642447,35.048600,5.560000,Gem,70 Gem,
    HR 2926,7.637360,24.360300,6.270000,Gem,,
    HR 2930,7.652753,34.584200,4.900000,Gem,71Omi Gem,
    HR 2931,7.653307,24.222500,6.170000,Gem,,
    HR 2936,7.665027,32.009700,6.170000,Gem,,
    HR 2938,7.657947,17.674700,5.050000,Gem,74 Gem,
    HR 2951,7.682920,23.018600,5.890000,Gem,,
    HR 2953,7.679807,13.770800,6.240000,Gem,,
    HR 2962,7.712087,34.000300,6.020000,Gem,,
    HR 2965,7.697720,13.480600,5.770000,Gem,,
    HR 2967,7.700887,14.208300,5.560000,Gem,,
    HR 2973,7.721860,28.883600,4.280000,Gem,75Sig Gem,
    HR 2978,7.722833,22.399400,6.210000,Gem,,
    HR 2983,7.735247,25.784200,5.310000,Gem,76 Gem,
    HR 2985,7.740780,24.398100,3.570000,Gem,77Kap Gem,
    HR 2990,7.755253,28.026100,1.140000,Gem,78Bet Gem,
    HR 2991,7.752580,20.316400,6.330000,Gem,79 Gem,
    HR 3003,7.768720,18.510000,4.880000,Gem,81 Gem,
    HR 3013,7.791753,33.415600,5.140000,Gem,80Pi Gem,
    HR 3021,7.809333,23.141100,6.180000,Gem,82 Gem,
    HR 3030,7.817220,13.370800,6.040000,Gem,,
    HR 3040,7.850640,33.233600,6.030000,Gem,,
    HR 3053,7.865753,19.325300,5.990000,Gem,,
    HR 3067,7.891613,26.765800,4.970000,Gem,83Phi Gem,
    HR 3086,7.927753,19.883900,5.350000,Gem,85 Gem,
    HR 3149,8.058640,27.794200,4.940000,Gem,Chi Gem,
    HR 8229,21.534973,-41.179200,5.290000,Gru,Xi Gru,
    HR 8236,21.556527,-44.848600,5.570000,Gru,,
    HR 8241,21.571387,-42.925000,6.320000,Gru,,
    HR 8299,21.741527,-38.552500,6.300000,Gru,,
    HR 8323,21.804387,-47.303600,5.580000,Gru,,
    HR 8353,21.898807,-37.365000,3.010000,Gru,Gam Gru,
    HR 8366,21.939667,-37.253600,5.460000,Gru,,
    HR 8367,21.950613,-37.746900,6.180000,Gru,,
    HR 8379,21.988307,-38.395300,5.500000,Gru,,
    HR 8411,22.101913,-39.543300,4.460000,Gru,Lam Gru,
    HR 8425,22.137220,-46.961100,1.740000,Gru,Alp Gru,
    HR 8440,22.166113,-48.107200,6.430000,Gru,,
    HR 8477,22.244053,-41.381700,6.230000,Gru,,
    HR 8484,22.259747,-44.451900,6.100000,Gru,,
    HR 8486,22.260247,-41.346700,4.790000,Gru,Mu 1Gru,
    HR 8488,22.274053,-41.627500,5.100000,Gru,Mu 2Gru,
    HR 8501,22.304333,-53.627800,5.370000,Gru,,
    HR 8521,22.378860,-45.947800,6.620000,Gru,Pi 1Gru,
    HR 8524,22.385553,-45.928600,5.620000,Gru,Pi 2Gru,
    HR 8552,22.477553,-39.131900,5.470000,Gru,Nu Gru,
    HR 8556,22.487833,-43.495600,3.970000,Gru,Del1Gru,
    HR 8560,22.495973,-43.749400,4.110000,Gru,Del2Gru,
    HR 8600,22.608140,-40.582800,6.280000,Gru,Sig1Gru,
    HR 8602,22.616333,-40.591100,5.860000,Gru,Sig2Gru,
    HR 8611,22.652333,-52.692200,6.650000,Gru,,
    HR 8635,22.710247,-47.210600,5.980000,Gru,,
    HR 8636,22.711140,-46.884700,2.100000,Gru,Bet Gru,
    HR 8639,22.711973,-44.247800,6.070000,Gru,,
    HR 8644,22.725000,-41.414400,4.850000,Gru,Rho Gru,
    HR 8655,22.760527,-53.500300,4.850000,Gru,Eta Gru,
    HR 8657,22.761307,-46.547500,5.510000,Gru,,
    HR 8658,22.768887,-48.978900,6.620000,Gru,,
    HR 8659,22.774527,-49.685800,6.480000,Gru,,
    HR 8662,22.778807,-46.939400,6.560000,Gru,,
    HR 8671,22.796420,-38.221900,6.710000,Gru,,
    HR 8675,22.809253,-51.316900,3.490000,Gru,Eps Gru,
    HR 8685,22.850613,-39.156900,5.420000,Gru,,
    HR 8700,22.893860,-48.598100,6.040000,Gru,Tau1Gru,
    HR 8713,22.920807,-36.388600,6.400000,Gru,,
    HR 8722,22.946613,-47.969200,5.700000,Gru,Tau3Gru,
    HR 8747,23.014667,-52.754200,4.120000,Gru,Zet Gru,
    HR 8749,23.018747,-50.950000,5.680000,Gru,,
    HR 8760,23.042780,-36.420800,6.470000,Gru,,
    HR 8771,23.066527,-41.478300,5.790000,Gru,,
    HR 8774,23.077667,-53.965000,5.370000,Gru,Kap Gru,
    HR 8787,23.114667,-43.520600,4.280000,Gru,The Gru,
    HR 8790,23.114887,-38.892200,5.610000,Gru,Ups Gru,
    HR 8791,23.119307,-49.606700,6.330000,Gru,,
    HR 8793,23.120747,-50.686400,5.830000,Gru,,
    HR 8814,23.165913,-42.860600,5.810000,Gru,,
    HR 8818,23.169387,-40.591700,5.830000,Gru,,
    HR 8820,23.172667,-45.246700,3.900000,Gru,Iot Gru,
    HR 8828,23.220833,-49.618900,6.800000,Gru,,
    HR 8835,23.249613,-41.105600,5.770000,Gru,,
    HR 8846,23.277693,-44.489200,5.920000,Gru,,
    HR 8847,23.280500,-41.194400,6.470000,Gru,,
    HR 8859,23.302753,-40.824400,5.530000,Gru,Phi Gru,
    HR 8877,23.347220,-50.306700,6.050000,Gru,,
    HR 8895,23.398420,-53.808300,6.150000,Gru,,
    HR 8896,23.395947,-43.124400,6.100000,Gru,,
    HR 8898,23.403640,-51.891400,5.750000,Gru,,
    HR 8907,23.443500,-52.721700,5.520000,Gru,Omi Gru,
    HR 5914,15.877913,42.451700,4.620000,Her,1Chi Her,
    HR 5932,15.910527,43.138600,5.370000,Her,2 Her,
    HR 5938,15.925167,42.566100,5.750000,Her,4 Her,
    HR 5950,15.958307,39.695300,6.310000,Her,,
    HR 5964,15.984553,49.881100,6.050000,Her,,
    HR 5966,16.020640,17.818300,5.120000,Her,5 Her,
    HR 5982,16.046640,46.036700,4.760000,Her,6Ups Her,
    HR 6008,16.134587,17.046900,5.000000,Her,7Kap Her,
    HR 6009,16.134693,17.054400,6.250000,Her,7Kap Her,
    HR 6013,16.146280,17.205800,6.140000,Her,8 Her,
    HR 6023,16.146167,44.935000,4.260000,Her,11Phi Her,
    HR 6032,16.191580,9.712500,6.530000,Her,,
    HR 6035,16.191307,16.665600,6.080000,Her,,
    HR 6039,16.193887,23.494700,5.700000,Her,10 Her,
    HR 6047,16.220947,5.021100,5.480000,Her,9 Her,
    HR 6050,16.196553,42.374400,5.870000,Her,,
    HR 6057,16.237080,5.901900,6.310000,Her,,
    HR 6065,16.257973,18.808300,5.690000,Her,16 Her,
    HR 6087,16.334527,21.132500,6.050000,Her,,
    HR 6090,16.319780,49.038100,5.910000,Her,,
    HR 6091,16.331973,39.708600,5.460000,Her,,
    HR 6092,16.329000,46.313300,3.890000,Her,22Tau Her,
    HR 6095,16.365333,19.153100,3.750000,Her,20Gam Her,
    HR 6111,16.403000,6.948100,5.850000,Her,21 Her,
    HR 6117,16.423613,14.033300,4.570000,Her,24Ome Her,
    HR 6119,16.429913,18.892500,6.700000,Her,,
    HR 6121,16.436527,11.407500,6.110000,Her,,
    HR 6123,16.423387,37.393900,5.540000,Her,25 Her,
    HR 6146,16.477360,41.881700,5.040000,Her,30 Her,
    HR 6148,16.503667,21.489700,2.770000,Her,27Bet Her,
    HR 6152,16.509333,20.479200,5.250000,Her,,
    HR 6154,16.520387,22.195300,5.760000,Her,,
    HR 6156,16.501667,48.960800,6.450000,Her,34 Her,
    HR 6157,16.517447,35.225000,6.250000,Her,,
    HR 6158,16.543247,5.521100,5.630000,Her,28 Her,
    HR 6159,16.543413,11.488100,4.840000,Her,29 Her,
    HR 6162,16.529807,45.598300,5.650000,Her,,
    HR 6168,16.568387,42.436900,4.200000,Her,35Sig Her,
    HR 6169,16.590640,17.057200,6.410000,Her,,
    HR 6176,16.611947,15.498100,6.300000,Her,,
    HR 6181,16.630000,13.686900,6.310000,Her,,
    HR 6183,16.603113,46.613300,5.790000,Her,,
    HR 6194,16.676420,4.207200,6.930000,Her,36 Her,
    HR 6195,16.677420,4.219700,5.770000,Her,37 Her,
    HR 6200,16.645807,48.928300,4.900000,Her,42 Her,
    HR 6203,16.680947,12.395000,6.080000,Her,,
    HR 6208,16.683500,24.858600,6.060000,Her,,
    HR 6212,16.688113,31.603100,2.810000,Her,40Zet Her,
    HR 6213,16.693527,26.916900,5.920000,Her,39 Her,
    HR 6220,16.714947,38.922200,3.530000,Her,44Eta Her,
    HR 6222,16.731027,34.038900,5.990000,Her,,
    HR 6227,16.756253,15.745300,5.560000,Her,,
    HR 6228,16.763860,8.582500,5.150000,Her,43 Her,
    HR 6230,16.753253,43.217200,6.050000,Her,,
    HR 6234,16.796220,5.246700,5.240000,Her,45 Her,
    HR 6239,16.802473,13.590600,6.350000,Her,,
    HR 6242,16.788833,42.238900,5.870000,Her,,
    HR 6246,16.826280,13.261400,5.910000,Her,,
    HR 6250,16.838720,7.247800,5.490000,Her,47 Her,
    HR 6254,16.820613,45.983300,4.820000,Her,52 Her,
    HR 6256,16.827913,43.430600,6.130000,Her,,
    HR 6258,16.844167,29.806700,5.720000,Her,50 Her,
    HR 6259,16.845307,32.553600,6.130000,Her,,
    HR 6264,16.843360,41.896700,6.290000,Her,,
    HR 6268,16.868027,14.974200,6.520000,Her,49 Her,
    HR 6270,16.862587,24.656400,5.040000,Her,51 Her,
    HR 6279,16.882807,31.701700,5.320000,Her,53 Her,
    HR 6286,16.888220,47.416900,6.000000,Her,,
    HR 6287,16.915333,20.958600,5.410000,Her,,
    HR 6290,16.921113,13.619700,6.340000,Her,,
    HR 6292,16.917247,25.730600,6.080000,Her,56 Her,
    HR 6293,16.922833,18.433300,5.350000,Her,54 Her,
    HR 6301,16.958887,13.884200,6.370000,Her,,
    HR 6305,16.958613,25.352800,6.280000,Her,57 Her,
    HR 6306,16.935113,50.038900,6.560000,Her,,
    HR 6307,16.961753,24.381400,6.320000,Her,,
    HR 6313,16.963947,42.512500,6.340000,Her,,
    HR 6324,17.004833,30.926400,3.920000,Her,58Eps Her,
    HR 6325,17.016140,22.632200,5.650000,Her,,
    HR 6326,17.025833,14.949400,6.310000,Her,,
    HR 6328,17.019333,27.196400,6.550000,Her,,
    HR 6332,17.026780,33.568300,5.250000,Her,59 Her,
    HR 6333,17.038527,25.505600,5.750000,Her,,
    HR 6336,17.038113,31.884700,6.360000,Her,,
    HR 6337,17.052167,14.091900,4.980000,Her,,
    HR 6339,17.052887,14.511100,6.520000,Her,,
    HR 6341,17.060920,13.605300,5.930000,Her,,
    HR 6342,17.066113,13.567500,6.080000,Her,,
    HR 6343,17.064640,19.690600,6.350000,Her,,
    HR 6346,17.058387,35.414200,6.690000,Her,61 Her,
    HR 6351,17.064860,34.790300,6.040000,Her,,
    HR 6352,17.078140,19.599200,6.170000,Her,,
    HR 6355,17.089640,12.740800,4.910000,Her,60 Her,
    HR 6362,17.084720,43.812200,6.430000,Her,,
    HR 6363,17.080500,48.804200,6.090000,Her,,
    HR 6364,17.105027,22.084200,5.560000,Her,,
    HR 6376,17.129640,40.516100,6.340000,Her,,
    HR 6377,17.133887,35.935300,5.390000,Her,,
    HR 6388,17.159253,40.777200,5.080000,Her,,
    HR 6391,17.184220,24.237800,6.190000,Her,63 Her,
    HR 6399,17.194500,49.746700,6.040000,Her,,
    HR 6406,17.244140,14.390300,3.480000,Her,64Alp1Her,
    HR 6407,17.244220,14.390000,5.390000,Her,64Alp2Her,
    HR 6410,17.250527,24.839200,3.140000,Her,65Del Her,
    HR 6418,17.250780,36.809200,3.160000,Her,67Pi Her,
    HR 6419,17.261553,23.742800,5.960000,Her,,
    HR 6430,17.293307,23.090800,6.450000,Her,,
    HR 6431,17.288747,33.100000,4.820000,Her,68 Her,
    HR 6432,17.301387,17.318100,6.000000,Her,,
    HR 6436,17.294527,37.291700,4.650000,Her,69 Her,
    HR 6437,17.280167,49.691100,7.480000,Her,,
    HR 6443,17.313473,28.823100,5.650000,Her,,
    HR 6444,17.306473,38.811400,5.940000,Her,,
    HR 6452,17.338580,18.057200,5.000000,Her,,
    HR 6455,17.336053,25.537500,5.380000,Her,,
    HR 6457,17.348387,24.499400,5.120000,Her,70 Her,
    HR 6458,17.344333,32.467800,5.390000,Her,72 Her,
    HR 6463,17.359280,16.730800,6.350000,Her,,
    HR 6464,17.339193,46.240800,5.590000,Her,74 Her,
    HR 6466,17.358667,28.758100,6.350000,Her,,
    HR 6467,17.342667,48.188300,6.430000,Her,,
    HR 6469,17.362113,39.974400,5.510000,Her,,
    HR 6480,17.401833,22.960300,5.740000,Her,73 Her,
    HR 6481,17.408753,16.301100,5.710000,Her,,
    HR 6482,17.409387,15.606100,6.350000,Her,,
    HR 6484,17.394640,37.146700,5.470000,Her,75Rho Her,
    HR 6485,17.394720,37.145800,4.520000,Her,75Rho Her,
    HR 6488,17.400613,38.582800,6.490000,Her,,
    HR 6491,17.407527,36.951900,6.280000,Her,,
    HR 6495,17.431780,16.917500,5.980000,Her,,
    HR 6499,17.433587,26.878900,6.410000,Her,,
    HR 6502,17.446973,20.080800,5.540000,Her,,
    HR 6506,17.446167,34.695800,5.940000,Her,,
    HR 6509,17.445613,48.260000,5.850000,Her,77 Her,
    HR 6526,17.512307,26.110600,4.410000,Her,76Lam Her,
    HR 6528,17.515387,31.158300,5.610000,Her,,
    HR 6531,17.511193,38.882200,6.430000,Her,,
    HR 6533,17.530447,28.407500,5.620000,Her,78 Her,
    HR 6538,17.533640,34.270800,6.560000,Her,,
    HR 6541,17.556333,19.256700,5.640000,Her,,
    HR 6542,17.560947,16.317500,5.690000,Her,,
    HR 6543,17.561887,14.841700,6.480000,Her,,
    HR 6550,17.552027,41.243600,5.740000,Her,,
    HR 6551,17.574220,16.503900,6.400000,Her,,
    HR 6559,17.599887,20.996100,6.100000,Her,,
    HR 6563,17.595113,37.301700,6.100000,Her,,
    HR 6564,17.602193,28.184700,6.380000,Her,,
    HR 6570,17.610193,30.785300,6.020000,Her,,
    HR 6571,17.625307,24.310000,5.770000,Her,79 Her,
    HR 6574,17.610447,48.585600,5.370000,Her,82 Her,
    HR 6579,17.647140,32.739400,6.370000,Her,,
    HR 6584,17.665973,31.202500,6.030000,Her,,
    HR 6588,17.657747,46.006400,3.800000,Her,85Iot Her,
    HR 6589,17.686387,15.178100,6.340000,Her,,
    HR 6591,17.678113,31.287500,6.280000,Her,,
    HR 6592,17.684860,24.513300,6.360000,Her,,
    HR 6594,17.699640,15.951900,5.520000,Her,,
    HR 6599,17.677113,43.470800,6.590000,Her,,
    HR 6602,17.707887,24.564200,5.520000,Her,83 Her,
    HR 6604,17.722780,14.295000,6.240000,Her,,
    HR 6608,17.722667,24.327800,5.710000,Her,84 Her,
    HR 6611,17.738140,14.410300,6.190000,Her,,
    HR 6612,17.718220,44.084400,6.340000,Her,,
    HR 6619,17.761193,31.504700,6.230000,Her,,
    HR 6623,17.774307,27.720600,3.420000,Her,86Mu Her,
    HR 6625,17.764920,38.881400,6.520000,Her,,
    HR 6626,17.766247,39.322500,6.680000,Her,,
    HR 6627,17.785553,17.697200,5.720000,Her,,
    HR 6638,17.806887,20.565600,5.690000,Her,,
    HR 6641,17.785587,47.612200,6.430000,Her,,
    HR 6642,17.813307,19.255300,6.120000,Her,,
    HR 6644,17.813667,25.622800,5.120000,Her,87 Her,
    HR 6654,17.839693,29.322200,5.500000,Her,,
    HR 6655,17.846780,22.316400,5.980000,Her,,
    HR 6664,17.834253,48.394200,6.680000,Her,88 Her,
    HR 6665,17.866247,15.325800,6.460000,Her,,
    HR 6669,17.853887,40.072500,6.460000,Her,,
    HR 6673,17.867973,39.982200,6.040000,Her,,
    HR 6674,17.866947,46.643300,6.380000,Her,,
    HR 6677,17.888360,40.008100,5.160000,Her,90 Her,
    HR 6685,17.923667,26.050000,5.460000,Her,89 Her,
    HR 6687,17.930780,22.464200,5.580000,Her,,
    HR 6695,17.937553,37.250600,3.860000,Her,91The Her,
    HR 6697,17.953973,23.995800,6.300000,Her,,
    HR 6702,17.946780,45.350800,6.020000,Her,,
    HR 6703,17.962753,29.247800,3.700000,Her,92Xi Her,
    HR 6707,17.975053,30.189400,4.410000,Her,94Nu Her,
    HR 6711,17.978413,36.287800,6.000000,Her,,
    HR 6713,18.000947,16.750800,4.670000,Her,93 Her,
    HR 6718,17.981193,45.476100,6.480000,Her,,
    HR 6720,18.007693,19.505800,6.500000,Her,,
    HR 6722,18.015887,15.093300,6.260000,Her,,
    HR 6726,18.010113,33.213900,5.990000,Her,,
    HR 6728,17.998947,45.501400,5.670000,Her,,
    HR 6729,18.024973,21.595300,5.180000,Her,95 Her,
    HR 6730,18.025113,21.595600,4.960000,Her,95 Her,
    HR 6737,18.026640,33.311400,6.150000,Her,,
    HR 6738,18.039753,20.833600,5.280000,Her,96 Her,
    HR 6741,18.041693,22.923100,6.210000,Her,97 Her,
    HR 6744,18.054080,19.613100,6.500000,Her,,
    HR 6753,18.052500,48.464400,6.210000,Her,,
